"id","id_creator_fk","createdon","id_ref_trash_type_fk","id_ref_images_for_labelling","location_x","location_y","width","height"
"79519073-54d3-4502-95e1-8bf99ef859c9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:20:16,9,"925126cd-40da-4e9a-80c2-fbec488f94d3",104,2256,106,140
"27ce2090-7fa7-4dc7-a172-63bffb865fcb","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:20:55,1,"2904c3cf-a3fa-4809-9027-24af628464e8",27,432,39,24
e2e13e69-5e88-4611-9131-9bfc8840811b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:20:55,6,"2904c3cf-a3fa-4809-9027-24af628464e8",321,431,24,24
"0d3f6c0c-545c-44fa-ac98-2367ccba0dc6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:07,1,ffa727cf-355b-4cd7-96fe-3af325b831b2,565,2279,197,245
"5be527f3-1f2c-4965-bf90-31e742a51172","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:08,10,"7afcf349-5274-4d15-a1f2-3eae6e00f2ad",2703,1075,207,92
"73df5100-1c87-4eab-9387-be78680b7ae6","422ba965-1c8c-43d4-abc0-77ba4b58ce33",2021-10-05 16:21:15,10,b0edff96-bac9-4fc3-97d9-92de6c963270,1242,2516,42,33
"0e884ab0-895e-4155-ad9c-3f350319fe67","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:21,10,"2dafb301-871d-4d9e-a8f8-180214e54e2d",2426,2328,72,101
"2fc8e9ab-3040-4cd2-abbd-7e4d27d30b72","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:29,10,"0728cd51-157a-42fb-9964-3743f717cf92",629,1486,234,159
"4db74ad8-9364-4227-8c08-aac9d306b978","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:31,10,"71cb4542-cef9-4bd6-b321-834f0ef21331",1432,981,274,246
ff2260f0-7ad8-40cd-af13-8e51d21628ba,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:49,3,c7a90a92-d97a-436d-9028-bee119036fcd,1727,1595,58,92
b084a421-99dd-4ac4-87c8-2ad58ab4a146,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:49,4,c7a90a92-d97a-436d-9028-bee119036fcd,2261,1583,121,81
"4a70f606-56b0-42af-900d-d32f6bfd333c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:49,10,c7a90a92-d97a-436d-9028-bee119036fcd,2272,1496,122,93
"01559acc-58f4-4c14-8721-cb933f0e5ba6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:49,3,c7a90a92-d97a-436d-9028-bee119036fcd,2800,1554,220,75
"7b0b0511-701a-4d7f-b119-c3b52f587313","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:53,8,"98900027-7f78-46ac-8c36-0e1a21ecdd40",1304,2169,196,178
"7d6cd214-2785-438c-b4ab-9ca0dbd31283","771eccaa-806a-4557-a669-d1e75e2f565f",2021-10-05 16:21:54,3,"9b29f21a-7700-40f2-a025-1b55ed9e8992",1276,1748,326,164
"7c00fae3-2162-489b-a1f4-ac8a1a7a24ed","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:59,1,"5acbd149-d7ea-44b7-91d8-cee2ff74fc75",2605,1523,591,670
"73e42dc9-9c0b-4a0d-b288-00fe905f4b6c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:24,10,"91a28a56-9280-4087-9cd3-10562938b6bf",1128,1619,222,186
d6979730-4c8e-46cc-99bf-968ed0f6830d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:24,9,"91a28a56-9280-4087-9cd3-10562938b6bf",1099,2514,237,172
"45323480-0817-48c2-a6e5-b9c2c37b0c34","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:24,10,"91a28a56-9280-4087-9cd3-10562938b6bf",54,2800,172,186
"644924bf-4db8-4a00-9a10-3b94ab1260a8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:27,4,da6b70e1-c362-4a6f-869f-c86cb7e436c6,1569,188,409,767
"8540ad32-d9d4-449a-b817-3b8c867e9f7f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:42,1,"3691eef5-a880-4a0d-89f8-0fb6def42047",3212,2637,185,246
"2e66a685-03f7-453c-b25d-9c08d1c4a383","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:42,1,"59079aa2-62e0-4368-b386-447c036f3c05",2770,1789,189,108
f3186307-4076-4f92-bfab-61088ef7e7f4,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:42,1,"59079aa2-62e0-4368-b386-447c036f3c05",1278,1643,411,157
e7b9f862-d667-42b1-ac2c-cde63322fa8e,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:52,1,"6c5fc94f-7528-419d-9755-cf25e5be99dd",1559,1381,217,196
"76f270ea-ae9b-4d3e-8b21-e0a5dbce2c88","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:53,3,d2c90235-226c-4d20-b164-1b9a4e185097,1500,2170,170,463
a37fcc28-b68d-4841-96c5-363a203f3ed5,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:09,1,"4af45942-e1e3-4442-813d-174522ba58c6",4835,1852,221,167
f052614b-56e8-434a-abbe-eb557d273825,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:09,1,"4af45942-e1e3-4442-813d-174522ba58c6",2269,1852,282,236
ef0e8376-c1c6-4a3a-9227-ad696f486c6e,"771eccaa-806a-4557-a669-d1e75e2f565f",2021-10-05 16:23:15,6,"81b1faab-4a76-4a01-9c59-7277b90d909f",1446,2143,251,190
"9887ccea-f11c-4c98-ba0e-ec7ef3312951","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:24,10,"69d8bfef-92f1-4067-a91b-074067333fa2",1811,1624,86,86
"5e7bf96c-aad5-4768-b2ac-a17b38044e7e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:35,1,"7ceb1ac0-9ac9-4540-b04a-32f0497dbc81",2438,994,277,248
d0016caa-ef80-4d61-b34b-49e7b60b3d46,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:35,1,"7ceb1ac0-9ac9-4540-b04a-32f0497dbc81",1773,1008,229,234
da820f03-bb98-446d-b96a-5589689df223,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:36,10,f00b060d-ef1b-44c2-a81f-faa4559d4175,2361,1579,66,164
"02a9416a-2307-43ae-946b-86ef9d461ee1","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:49,10,"835b9a6a-3322-4bad-9089-ecb3aedc6af3",1680,1233,272,488
"3a4f95bb-1666-480b-84d4-fe152e6c906f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:58,4,"688269b0-996e-4fb6-b66c-249afb76d161",315,2074,645,353
ab710e5f-f15c-47f4-aac1-3cc3fefbd284,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:58,1,"688269b0-996e-4fb6-b66c-249afb76d161",2220,2166,337,391
"59cf7a08-e79a-4634-96f2-6a287e368b7c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:59,1,"8782f125-f550-4579-a161-7e99a714c7f7",2375,1037,1151,2842
"83cda5cc-d3ae-4eaa-b6cd-ef100eec84a6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:59,3,"688269b0-996e-4fb6-b66c-249afb76d161",1644,2166,353,169
d2afdcb2-ce82-450d-a5eb-39f4676b239d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:07,7,b2c4ce6c-db16-4cc1-a322-76ce6b726693,1490,2012,130,269
"316771b7-a21d-484f-8f7f-1a309a2c6763","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:08,1,"2185fd66-7970-4ce9-9f4a-59cd20c13845",1456,1277,67,98
c6f48191-e2d0-4ace-9df8-02f24a7b34c0,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:08,1,"2185fd66-7970-4ce9-9f4a-59cd20c13845",1395,1662,43,92
"5311b1b4-6fa2-4111-81a8-0bdff3fa3366","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:08,1,"2185fd66-7970-4ce9-9f4a-59cd20c13845",338,1686,80,104
d01a93a4-901f-4463-a865-9d003e3ba52f,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:08,1,"2185fd66-7970-4ce9-9f4a-59cd20c13845",3827,275,159,183
"7f066f85-3a6f-40dd-a821-28fb57266625","5729bfe9-c78d-4372-937b-e6ebb0a52834",2021-10-05 16:24:14,9,d98ffedd-7567-472d-9ce7-f02edf5e9ef9,1114,1103,1292,1252
d6b7b967-3329-4fd9-8d1f-73c178273921,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:40,10,"5e22d05a-dcb8-4b47-b3cf-8667398bd286",965,2415,237,338
a47bcc1b-261a-43e8-a865-f9aa5740543b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:51,1,eae00eb3-0433-4220-a836-cbe17fab8151,455,2242,659,429
a5d1bd83-8327-4b30-bba6-c412ea66b0f6,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:25:04,1,"895a5e36-0345-4faa-ad8b-89312ee88586",3929,1841,472,784
b51bf29f-095e-43a1-ad42-16c6f3bd54cc,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:35:43,2,"39a08709-07f8-4beb-bf89-6a0e426d8e07",667,1002,199,105
a2dea37a-994a-43b7-8ef6-9e98dffea00d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:35:56,1,"73fd409e-d099-4acb-a97f-9645f796e154",2383,1619,133,258
"30ce2337-521a-402c-996a-c3e6dfffcdea","771eccaa-806a-4557-a669-d1e75e2f565f",2021-10-05 16:36:12,10,"5689e1c1-c2e1-4f27-8c70-d0e7f2368c4d",2577,2356,87,147
"80567dc5-6bdf-48ce-aab4-25c52090c073","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:36:26,1,f13e41a1-1dda-4815-b607-3fcb7f702e27,1973,1369,112,107
aa06100e-6c1b-4345-b30e-7cadf123d8b6,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:36:43,10,b95e3d9c-291e-4e76-a3ac-2406386e30ff,1937,1329,156,247
e80cbea1-3e41-4631-ae40-b61a485d3e21,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:38:43,1,e44e1276-eabf-45c6-ac33-72fe97bf41b7,735,1582,56,66
"6596fe63-3a26-43a2-b856-a06e4d358e08","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:04,1,db155650-1df1-4d44-81a7-5e3065e509fd,1363,1294,91,125
"3ffdf591-0016-440a-8441-2dde0c6bd73f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:10,1,"8a5a43e2-3003-46df-8b22-2e3c97b3f9d0",2330,1657,219,235
cd4c36bc-4b63-46a4-b9b6-e2c9dc14b202,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:12,9,e1e57454-3107-4351-8e75-316fb0ec7a45,4145,2641,640,257
"2881a1b4-355f-466e-b562-fd54db12428f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:15,1,a19b8819-1fd4-4529-9310-fda76c2757ee,805,2061,86,101
"3ab1b44c-0128-4ef3-9bb5-8e093b140194","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:22,1,"1aec1267-3c46-4ade-b3c5-5c2017dd8a2b",2050,1417,543,576
"2c71e9ef-fec9-4a43-a145-d812bd2729b8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:22,1,"1aec1267-3c46-4ade-b3c5-5c2017dd8a2b",1432,1609,309,384
efe63977-59cc-47f1-a467-1a05b6f59941,"07838980-993c-440a-9b52-c11f06473a6c",2021-10-05 16:46:25,1,da59e15f-87e7-4009-8c95-c5e623ce4427,2865,3543,174,184
b69061ee-d47b-4a61-96d9-011b420d14d4,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:30,1,a05a4521-ec15-46e3-ad21-f17c0190e926,1380,1496,597,445
"57d4e2eb-183e-4f53-ac42-a958e303f28b","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:48,10,"3ddcde45-5f0d-4812-9695-1b1f9573426c",980,2577,86,92
"33e3080d-051e-48fa-9077-1aa5e69892e0","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-09-28 17:18:32,6,a8d00b93-86f9-401d-bac6-b0ee2c384e08,627,1835,609,478
"2b8db0a8-9599-4148-bd78-f7448a57cbfa","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-02 13:43:29,9,"6346f7e8-5bfa-491b-90a1-69a3add4201f",542,2862,313,291
"6abf2750-05a8-4771-bd5a-d2d86ca49181","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 07:43:46,1,"9cbb1bad-38a0-412c-8763-42f4a7d3d378",2252,1302,266,470
"7c8e6faa-5c56-429d-aa7d-1e55ece92b8f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 09:56:19,1,"02b8b20c-99b2-45f2-9ca8-9c1f5c90d770",3412,1777,80,57
"44251bf1-55f6-4c09-bc3a-3e9a023e4a9b","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 09:58:08,6,"834ba94c-f0a4-480b-bbee-1c789bb79e4f",1338,2408,226,135
ce191ada-ffaa-42b2-a000-d8bb7eccc88b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:20:17,1,"925126cd-40da-4e9a-80c2-fbec488f94d3",3626,1775,117,135
b9c6cee9-a2c6-473b-bdbe-15699449f0cd,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:20:18,3,"6e51e8f5-106c-4407-aded-59f74bb66e48",712,798,3869,4089
f536188d-65b5-4440-8b61-363ae27d6011,"0c55e434-f62f-41bb-818f-cf12903aed77",2021-10-05 16:20:54,9,"8af4a8d5-ec39-4f81-81a2-cd2fefa5990e",349,1953,1299,825
"9e38c78c-b194-40ba-8a80-c03865869d48","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:20:55,1,"2904c3cf-a3fa-4809-9027-24af628464e8",814,418,25,22
"5a6a3019-5347-4999-a434-7aa3bd34c7a9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:07,1,ffa727cf-355b-4cd7-96fe-3af325b831b2,3367,1803,429,483
f22c2168-d1c4-4848-8067-f8782a32f241,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:08,1,"7afcf349-5274-4d15-a1f2-3eae6e00f2ad",1071,1827,275,446
"48a2f8eb-e7bf-45d8-b36b-7d7d72c0c191","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:09,1,"7afcf349-5274-4d15-a1f2-3eae6e00f2ad",717,642,354,409
"4f95f572-2e7d-48fa-88c9-38669598d275","422ba965-1c8c-43d4-abc0-77ba4b58ce33",2021-10-05 16:21:15,3,b0edff96-bac9-4fc3-97d9-92de6c963270,1400,2424,166,117
a7b8b4e1-edb9-4139-bdda-7e45e21e91b6,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:49,3,c7a90a92-d97a-436d-9028-bee119036fcd,2968,1600,104,140
"86b5fe53-90d2-46fc-8244-c9dad0bf61f0","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:21:58,1,"5acbd149-d7ea-44b7-91d8-cee2ff74fc75",384,2443,437,409
"348be005-2341-43c8-bd5d-5e135055de08","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:17,9,"5f6dcf02-7d8a-4519-9bd1-8abcc5156937",1867,1252,128,165
f3a7c121-d1c1-423d-896b-1f6085bc046b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:42,1,"3691eef5-a880-4a0d-89f8-0fb6def42047",1614,2392,84,112
"3e5f494d-7ca2-4770-9cb2-d7800595d907","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:22:51,9,c85a1f90-1388-4c64-a2fe-2bfe34abeaf1,1021,2134,833,578
"91fc95f1-6dff-4b52-a56d-b139d62f078e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:06,3,f5af7923-2a9d-439f-afb6-d0b658f1f25e,1545,1887,212,196
d8794831-3d35-4306-a2aa-45a5943cf7a9,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:09,1,"4af45942-e1e3-4442-813d-174522ba58c6",777,1829,121,121
"0f505953-7399-4c77-b3a9-480eadb87aab","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:29,1,ac209d89-f1a5-4681-9a31-ebc327482814,1093,1560,319,981
"2e5fca3d-415a-4ae5-8975-8b91c164e692","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:35,1,"7ceb1ac0-9ac9-4540-b04a-32f0497dbc81",2101,1125,211,352
"691f09c4-b84e-424f-86b5-f3bc6b3ecbad","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:35,1,"7ceb1ac0-9ac9-4540-b04a-32f0497dbc81",1735,1238,277,210
bdf08ace-ce63-4b04-a6d2-7b9325be2951,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:35,1,"7ceb1ac0-9ac9-4540-b04a-32f0497dbc81",2907,1973,192,343
"64cd1d97-2816-46ee-8970-5a419e9c71fc","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:23:35,10,"7ceb1ac0-9ac9-4540-b04a-32f0497dbc81",3362,1327,290,271
fc44482b-8e52-416f-b7f1-7cb4b80c1ba0,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:00,9,d5c35f86-1236-4468-9055-1187766b9904,120,2443,330,157
"0de84400-4714-46c2-9725-ef9c09e12032","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:08,1,"2185fd66-7970-4ce9-9f4a-59cd20c13845",2238,1411,67,62
"821e2df3-7784-415b-a694-58e0d029213e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:08,1,"2185fd66-7970-4ce9-9f4a-59cd20c13845",2336,1191,73,86
f26b8ed9-075a-4f8e-b326-20655a8cdc77,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:08,9,"2185fd66-7970-4ce9-9f4a-59cd20c13845",2348,1686,141,171
"475d6ca3-0304-42cb-8dc9-cf9b3924d3d2","422ba965-1c8c-43d4-abc0-77ba4b58ce33",2021-10-05 16:24:11,3,bfeaf96b-7ea3-4b74-b0bd-e6d19a6f9582,1725,2163,55,98
"9dc2109d-1340-4944-a8a7-80118d24e2c0","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:24:40,10,"5e22d05a-dcb8-4b47-b3cf-8667398bd286",1357,1238,190,271
da57770e-3534-41c1-83e3-2f35c7aa0bfa,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:25:02,6,"82379bf1-a0af-4fd1-95ee-ba46fe248ac4",1391,2019,187,175
cfa8e92c-3430-426c-b130-fbe4b3d72c3f,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:35:43,4,"39a08709-07f8-4beb-bf89-6a0e426d8e07",1774,891,94,52
"6e00ccae-2655-4b23-b32c-ba254101474c","771eccaa-806a-4557-a669-d1e75e2f565f",2021-10-05 16:35:57,1,"4874d93b-b557-4c3c-8fa3-826c5eaf139f",843,2000,272,279
"8ae0baf9-5a05-4c1d-ab7a-00764a0babdc","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:38:43,3,e44e1276-eabf-45c6-ac33-72fe97bf41b7,250,1617,87,113
"87b31bc9-9e5a-43f2-8ded-9cb0b98861ed","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:46:05,10,db155650-1df1-4d44-81a7-5e3065e509fd,1590,1611,80,95
"08852cc2-9695-465b-9977-9ca12f4e72b7","83e43b18-0495-4692-a167-6b1ccde01e05",2021-10-05 16:53:37,1,"592a86c0-8569-4cb1-b878-2314e333a571",1394,1736,280,272
"2025a274-1abe-4146-b526-cba412804f59","83e43b18-0495-4692-a167-6b1ccde01e05",2021-10-05 16:53:37,1,"592a86c0-8569-4cb1-b878-2314e333a571",1092,2226,61,114
"8c3862b1-9296-4b7a-89de-0cfbc968a603","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:53:37,1,ec557ebc-8987-433e-9ca8-c74cd7b8be0d,1176,1465,121,121
"32643874-e89a-430b-8359-eb2f33396801","83e43b18-0495-4692-a167-6b1ccde01e05",2021-10-05 16:53:45,1,"4071a654-a206-4e70-965c-68b598fb4191",1527,2224,402,320
"93b7de06-8247-40d2-bf0d-c43c1b04aeb4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:53:51,1,"1fcf0ad3-9d07-40ec-8d56-1fb25eb2e476",2116,1269,121,273
"3091de49-0742-4244-8603-a2ee44572fe4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:53:53,3,"6fd4b330-f6a0-43f2-bf63-a3eaf45f096c",452,996,252,180
"352560c9-c733-4bc2-b3a8-005e091a8018","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:53:53,4,"6fd4b330-f6a0-43f2-bf63-a3eaf45f096c",1463,1021,130,158
aaa185b6-ef43-4ba7-9d25-23987394f2a7,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:53:53,4,"6fd4b330-f6a0-43f2-bf63-a3eaf45f096c",793,1223,158,216
"35f790a8-3be4-4e31-ab83-87f812cdfb4d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:53:53,9,"6fd4b330-f6a0-43f2-bf63-a3eaf45f096c",1634,875,366,177
"42a17eb7-bd40-4545-a7e5-91c764a5fe2f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:53:54,10,"7b208902-ec6d-4bee-bea2-4d748b266759",3770,342,229,450
"1ea2417c-bd75-4d17-b4b7-8634d93d1494","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:11,3,c818cb9e-f355-46a4-bb97-286fcafcf98c,1661,1559,307,279
ab912473-13be-4353-9906-16d455f21382,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:11,9,c8f996dc-f66f-41ff-bbbd-ee920bd7279e,1825,1835,1007,811
"1dfc7b86-74bb-4f62-ad5b-6cecc6a8e857","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:17,1,"5b99ecd0-7c76-4481-8953-617610628db3",2010,1117,189,255
"46bc2e64-9401-4eb2-9403-c1b10da38075","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:17,1,"5b99ecd0-7c76-4481-8953-617610628db3",724,1403,398,393
"140e6263-0c70-42b2-ae0b-9f194b667489","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:17,8,"5b99ecd0-7c76-4481-8953-617610628db3",1342,1148,587,459
fbf558c4-d6f9-4adf-981a-8432a14e908f,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:17,10,ef2af7a9-f99c-418b-bea0-842d8e70b1d3,1384,2133,249,107
c71f326c-2354-4296-b1f9-dc74169d95a0,"3f2e6103-6ea0-4b50-a613-97ce69788d6d",2021-10-05 16:57:17,10,bd32d1eb-4abe-4c6c-a934-17294e717707,1315,1658,996,1815
"36e43e73-88d5-4bcb-a6df-ce8bd6433c04","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:18,1,"3f032c16-2792-4123-90fa-27e25722b90e",1246,1324,54,125
"29f0a4e0-f1a0-4da0-af06-9e591a4f9377","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:30,1,"34c55485-5999-4ffe-8964-a0625cd3fb88",2536,1109,88,177
b5fe27ff-294d-4787-9a76-0b6b36faca16,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:30,1,"34c55485-5999-4ffe-8964-a0625cd3fb88",1624,1282,168,163
b09d8483-eb44-48ab-9f0f-d70cb31838bd,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:43,1,"81f79825-8190-4ca6-8e66-126fe5537d32",784,1048,134,215
af35c923-942d-4fe4-9a97-f9893671da1f,"771eccaa-806a-4557-a669-d1e75e2f565f",2021-10-05 16:57:44,1,fd8a8617-2023-45f0-82e8-20711cd6e9cb,1071,2007,626,612
e64112db-ddd1-45f4-839f-fce5f7de7459,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:51,1,"7d8c2932-34f6-499e-a20b-e93dcaea7914",834,1288,231,296
"94591b1f-c52c-409a-93fc-058348ae8a96","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:52,1,"7d8c2932-34f6-499e-a20b-e93dcaea7914",975,2319,65,58
"4c8b3e3f-560c-4e34-b09d-46493cb86cc6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:53,1,dfe4d6a5-b4fe-407e-9989-7d5c9ecd03ae,2419,1728,272,491
"80695a15-325f-4d38-a029-460b61149f12","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:57,10,af7fbcfa-9c90-4d21-91f6-909520d6734a,1605,1243,287,307
bfca8b51-fb49-411d-bed5-9fb37a747849,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:57,10,af7fbcfa-9c90-4d21-91f6-909520d6734a,341,1279,237,352
"0ec5a811-ff6c-4f1f-a269-46d77f16bec9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:57:57,10,af7fbcfa-9c90-4d21-91f6-909520d6734a,3774,1435,222,166
"9c911e5e-22b2-4e13-8054-451b0b1cfcfe","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-10-05 16:58:06,10,d27479a5-31e7-4cf5-ad47-15b17b16b5dc,1322,2113,506,412
