"id","id_creator_fk","createdon","filename","view","image_quality","context","container_url","blob_name"
"6c080b91-c208-4001-9c4f-dcd4c32d6256","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2948.jpg,side,good,river,"",""
b5fdf987-f926-4902-8351-c7d5b8d5f075,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2941.jpg,side,medium,river,"",""
"7e5562e8-1935-4b2a-a83b-013cf8dd5045","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2940.jpg,side,bad,river,"",""
"9f3e54a9-5356-4be2-be89-24cc1b03bdc5","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2962.jpg,side,medium,river,"",""
f3c5df52-9258-4eb6-b099-4e92b9254354,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2930.jpg,side,good,river,"",""
c074c970-bdc2-4b96-b58a-a4e37585594a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2929.jpg,side,good,river,"",""
d5988212-efea-42b4-a23d-ddb8fe73a51d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2951.jpg,,,,"",""
"9aa4dc82-1b2a-4e84-9282-5c6eaa2be4c5","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2918.jpg,above,good,river,"",""
"6bd2fbb0-de82-499b-9c3e-4898fe0876b3","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2957.jpg,,,,"",""
e09cd5c4-f26a-4536-8a30-d7bab699c773,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2932.jpg,side,good,river,"",""
cbe56052-2123-4a52-9229-f82f6e5e70e0,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2963.jpg,side,good,river,"",""
"79905917-1349-40c0-a2a7-4b0a03bb5a82","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2939.jpg,side,good,river,"",""
"9e59ba7b-f685-4d40-9579-cd30fa2221f3","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img292.jpg,side,good,river,"",""
a5bb979b-f207-46e9-a747-e4711691bae7,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2974.jpg,side,medium,river,"",""
"0f2b4d31-f2d2-4809-aefb-048a02e5609f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2942.jpg,side,good,river,"",""
b3b4f05b-7589-4f9c-9e03-48e911cdc48a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2966.jpg,side,good,river,"",""
"0f1babd9-945e-47e3-aea8-87a7ccfe77d2","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2976.jpg,side,good,river,"",""
d5cca891-db9a-45c3-94af-2d238f2ea778,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2938.jpg,side,good,river,"",""
beb477ab-6016-407e-8d6d-23ea6325f12f,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2946.jpg,side,good,river,"",""
"53c92e7e-8c2d-44f5-b62b-c67252fa3f57","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2947.jpg,side,good,river,"",""
"7737fd23-ae6e-45e7-b822-e85116e8f290","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img296.jpg,above,medium,nature,"",""
"834ba94c-f0a4-480b-bbee-1c789bb79e4f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2980.jpg,above,good,river,"",""
d41670ac-02dc-4560-ab18-a2e5824db123,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2909.jpg,side,medium,river,"",""
"8d7f5f90-fdc5-43c5-a7da-476bbe458de9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2984.jpg,side,good,river,"",""
"4a32f332-ae76-4798-9d3c-23dd543feb08","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2904.jpg,side,good,river,"",""
"8408dedb-5c5f-42fd-8bd4-47573cd54c8c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2916.jpg,side,good,river,"",""
a2caf254-c342-460f-aa6f-f018f0f4378f,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2955.jpg,side,bad,river,"",""
"90cbd8d3-9ef2-4f94-9a8c-abfaa3bee524","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2924.jpg,side,good,river,"",""
eb3dfad5-a164-4661-a9ae-e201dbd74a80,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2968.jpg,side,good,river,"",""
"551119da-9f19-499a-b34b-72ea4e9607d8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2967.jpg,side,good,nature,"",""
a5bc9e50-c4ec-446f-9259-8250ed1b4f19,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2934.jpg,side,good,river,"",""
"8861b466-f068-400f-a882-17b671fc7ea5","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2965.jpg,side,good,river,"",""
de11214d-e331-4a44-8760-71c5750f2ff9,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img291.jpg,above,good,nature,"",""
d8261856-ebfa-4dd9-bb9f-bfd3e6591060,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2944.jpg,side,medium,river,"",""
"66070730-4504-4df4-965d-4d5e137c7ca1","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2972.jpg,side,good,river,"",""
d44cfd47-7473-4294-ada9-bc5717f0400a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2937.jpg,side,good,river,"",""
cb88f277-c268-4299-a593-0e2b9f335513,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2953.jpg,above,good,river,"",""
"1ac8cbd0-bbe1-4bad-ae37-a58c8155dceb","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img297.jpg,side,good,river,"",""
f8c869dc-0efe-4213-a03f-effa5b729e39,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2911.jpg,side,good,nature,"",""
afbaf65c-b705-4336-9fbe-f35c6a6aed7b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2975.jpg,side,medium,river,"",""
"191460dc-bd64-4559-86c6-530e0cf7e1a2","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2926.jpg,side,medium,nature,"",""
"0fbfd491-732a-454c-9191-8127ff211521","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2912.jpg,side,medium,river,"",""
ec8dd339-e50f-4a80-884b-f43ad7a0269d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2920.jpg,side,good,river,"",""
"8c188934-0579-449e-b2c0-82ab87b73575","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2914.jpg,above,good,river,"",""
"80c3864e-750e-4901-9a0b-5c73ffa3b9f6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2921.jpg,side,good,river,"",""
"10307434-1371-4e3b-8982-6442ffc8e0de","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2978.jpg,side,good,river,"",""
"9042c279-a240-43f5-b830-21946335ab4d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2913.jpg,side,good,river,"",""
d05eb3ba-f5b9-4faf-842d-cb24f3352c65,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2915.jpg,side,good,river,"",""
"26e6bcfe-9d4e-49e2-a1a5-97350737f2ad","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2961.jpg,side,good,river,"",""
d6be884f-7dc5-4778-b827-7124ea8ce3df,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2922.jpg,side,medium,river,"",""
"32c2ea64-57b4-42e2-9235-0b5acf79e52d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2907.jpg,side,good,river,"",""
"5f3e6587-56bc-4d3a-a524-871b8309e105","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2905.jpg,side,good,river,"",""
"3e105145-6b9f-4179-830d-a2cd08f0c211","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2971.jpg,side,good,river,"",""
"56658c61-377d-4527-837c-76f333495a6e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2983.jpg,side,bad,river,"",""
"8caa8b04-d5d8-41b2-885e-a01870dc08c4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2933.jpg,side,good,river,"",""
"35592075-e1d9-4cc8-a98b-815988c9e247","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:07,img2928.jpg,above,good,river,"",""
bdf71b49-78f2-4aef-bd6b-e803da895fab,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2960.jpg,side,good,river,"",""
e0311355-9749-432e-980a-6d94a54d11dd,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2956.jpg,side,good,river,"",""
"1e9bdc6e-fbab-447c-890e-38f052c4a6a4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:08,img2952.jpg,side,good,river,"",""
"953442ad-b1ed-4490-980d-9fbbfda8a54b","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3061.jpg,side,medium,river,"",""
"37ed2d96-5d9b-4f6c-92c3-af99d4b36eb4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3043.jpg,side,good,river,"",""
"91be37e5-3f48-47a4-bc5e-4a2fc241d407","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2998.jpg,"","","","",""
"1405d0dc-6082-4243-9a5a-37cbee3bc1a2","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3024.jpg,side,good,river,"",""
"477632f4-088a-4ebd-9ac1-b209498c3c41","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3028.jpg,side,medium,river,"",""
"5608bd91-05b2-4e2c-ab4a-b402cdd6f071","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3015.jpg,"","","","",""
c62902c7-68b9-4c00-890c-1d042bb8a61a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3016.jpg,"","","","",""
"01719678-d8c7-40b3-a78e-0f04c6b6735b","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img306.jpg,side,good,river,"",""
d31b78b6-86fc-4c8a-bed4-cc62d39f2a92,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3048.jpg,side,medium,river,"",""
ef2af7a9-f99c-418b-bea0-842d8e70b1d3,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3059.jpg,above,good,river,"",""
"57bb2f8f-9c23-42a9-b396-456c89cab5bf","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3036.jpg,side,good,river,"",""
"4bc4c77d-d6e7-494e-97bf-82fdc0afadce","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2995.jpg,side,good,river,"",""
"4ef4607d-0061-4bfa-b0da-32d9b03c14b6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3049.jpg,side,good,river,"",""
"970f5196-89b5-468c-9ee5-9a9809dcb54c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2994.jpg,side,good,river,"",""
c6b7f446-88b2-44cf-af6e-f56a8ad1b96e,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3018.jpg,side,bad,river,"",""
cc4dc418-d369-4d29-a062-68b949b40ac2,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3037.jpg,side,good,river,"",""
ace83745-9d8e-4607-ba06-d5229f9b97eb,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2997.jpg,side,good,river,"",""
f43b4350-1d6b-46bf-8a24-d9fd64c9e059,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2990.jpg,side,medium,river,"",""
"762ec448-b4fa-4313-a35b-3f1c52759781","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3053.jpg,side,good,river,"",""
"02a09b93-a5f7-42a6-9a25-148f38d4e007","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img299.jpg,above,good,nature,"",""
ff3944f4-6a81-41e2-ac82-4d3ad40a0fee,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3035.jpg,side,good,river,"",""
"648dac91-61b8-469a-9795-44082bf93b5e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3060.jpg,above,medium,river,"",""
"1408f8da-3046-4f2f-a790-8f5615900a7f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3062.jpg,above,medium,river,"",""
aeed2ff2-5abb-4282-b083-e12b1ede2f14,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3051.jpg,side,bad,river,"",""
"3acfc3e9-5f77-4a57-a2d5-0551c193934b","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3052.jpg,side,good,river,"",""
e9342ffc-ff67-4797-802f-0b3a78b6b1cf,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3039.jpg,side,good,river,"",""
c2814635-28ce-4729-b507-484b26ae56ac,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3055.jpg,side,medium,river,"",""
b025f693-4135-41f0-96c6-c6f852b0afd1,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2999.jpg,side,medium,river,"",""
c4399b4f-a036-4d0e-96f7-f6c25c884f40,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img303.jpg,side,good,river,"",""
edb2bf0a-54f2-404d-9952-cc3a76d928c7,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3045.jpg,side,medium,river,"",""
b00862f4-2696-497f-a9ce-3881d12a70d9,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3040.jpg,side,medium,river,"",""
b8250e08-6c91-4302-afae-a7e02c2c16db,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3006.jpg,side,good,river,"",""
"10b5f983-57e9-4758-ad84-dfb4dbf4c5fa","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3033.jpg,side,good,river,"",""
cfc81b9d-3d24-4159-975e-aeff7e76fca3,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3000.JPG,side,good,river,"",""
"03b465de-1fe7-463f-9b28-b693af1d414a","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2986.jpg,side,good,river,"",""
c7a90a92-d97a-436d-9028-bee119036fcd,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3031.jpg,side,good,river,"",""
dc9de19f-8509-4631-9cac-561aa7bbbfe8,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3014.jpg,above,bad,river,"",""
"394f6c92-8eeb-4ce2-8517-9cff7fe7cb52","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3054.jpg,side,good,river,"",""
f6446168-535b-44e6-ba33-80c7ca7a5653,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3032.jpg,side,good,river,"",""
"36de2742-a5b8-4ec4-b127-e102002341cc","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3042.jpg,side,good,nature,"",""
cd503f2c-c0aa-4983-887c-f718533644bb,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3001.JPG,side,medium,river,"",""
db640be2-db6c-408b-a58b-3a37df6bed4b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3044.jpg,above,medium,river,"",""
f02ed831-3d01-4a53-8e6e-cb914508f440,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img305.jpg,side,good,nature,"",""
afec6ab8-21bd-4e43-860a-beb33e3fe3cd,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3.jpg,side,good,river,"",""
fec5ff65-5430-4fff-ab65-e4815a9d87e6,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3029.jpg,side,medium,river,"",""
"9a64f0a4-aa29-413a-85d8-20ec22f59591","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img301.jpg,side,good,river,"",""
"31ace43f-e8bb-471f-88e8-0c3c0b82681e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:31,img3896.jpg,side,good,nature,"",""
"066e26cf-cfd8-46cd-b6b7-accff30bb1c8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3011.jpg,side,good,river,"",""
a2264081-3cdd-4e61-a243-2cca3fa6a1e0,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3046.jpg,side,good,river,"",""
"5c9e967f-fc8d-4735-93c2-0b999c2c9585","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2989.jpg,side,good,river,"",""
b249d8a6-77b1-4023-9b1a-77159be9dae5,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3027.jpg,side,good,river,"",""
"236c457b-1ef0-4870-9bf5-2363a298ca55","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3007.jpg,side,good,river,"",""
"8ac150d1-ab54-4113-bcb1-6c3a5fe41ed2","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img30.jpg,above,good,urban,"",""
"4ad36ae8-5c5f-4770-88f9-cfe2ccd11647","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3017.jpg,side,good,river,"",""
"558a8321-05b6-415c-9fbd-1fa3787aba3c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2991.jpg,side,medium,river,"",""
ab16e81f-c767-4219-b537-dd1dbe21ff98,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3008.jpg,side,good,nature,"",""
e8d8b52d-fdf5-4bc4-ab4d-5453424c0534,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3034.jpg,side,good,river,"",""
eac1b29f-b75e-4f11-9325-6898f92c9b55,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3041.jpg,side,medium,river,"",""
"5f9f5d30-0286-47d2-bb18-c249dac1f686","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img302.jpg,above,medium,nature,"",""
"8583ce00-f449-4cea-9270-9caa18f33081","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img300.jpg,side,good,nature,"",""
"3a533006-a4c8-44d0-9432-b00b2225eb8d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2987.jpg,side,good,river,"",""
bb122363-94e7-49ee-a37a-ef4d38226cfe,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3013.jpg,side,bad,river,"",""
c1708f3c-4459-4835-85e5-0bac82842baa,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2992.jpg,side,good,river,"",""
"3cacb818-54e9-4383-bda1-1e21d20bf6f5","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img304.jpg,above,medium,nature,"",""
"229cb775-9fe9-4d62-b7e4-b7e2946afe24","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3023.jpg,side,good,river,"",""
edc088cb-e93d-48b0-ad19-d94aa7ce0ce6,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:46,img860.jpg,above,medium,nature,"",""
cea339c4-c975-43c5-9c79-5d8cff9ecc21,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3010.jpg,side,medium,river,"",""
bbde1a40-b901-4798-895a-341c80d4e600,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3047.jpg,side,medium,river,"",""
ec4cd537-b886-44a2-a77c-75dea0f65318,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3038.jpg,side,good,river,"",""
ec138d17-99b9-4acb-818a-a3035c9e3c6a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3057.jpg,above,good,river,"",""
b2210a32-42f0-49cf-9b88-6ccf7d49a2cc,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3056.jpg,above,good,underwater,"",""
"42fc509f-871f-4896-964d-7500d17eb78c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3025.jpg,side,medium,river,"",""
daaa543e-f9f1-47bd-85da-96b8ee34ff00,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3003.jpg,side,good,river,"",""
df163755-d9d2-4462-97b8-086342e8edfb,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img2996.jpg,side,good,river,"",""
"8bc889b5-dc60-449c-94e5-d4e892cb774f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:10,img3021.jpg,side,medium,river,"",""
cc7f6a3e-2c11-4a4a-b7f7-dedeb0aeb906,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3063.jpg,above,medium,river,"",""
"90491e8a-14ad-448a-b967-10441278df52","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:09,img3012.jpg,side,bad,river,"",""
"6435fc08-da97-4fae-bf4e-ca0dcb055866","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3086.jpg,side,good,river,"",""
e12a602b-fa7f-4016-9d12-28b85c6dcb1d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:13,img314.jpg,above,good,river,"",""
dab47102-50ca-498a-ac11-eba4eaabab86,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img310.jpg,side,good,river,"",""
f2a97991-ece9-4fc9-b149-132596935ef1,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3079.jpg,"","","","",""
e1e0fc14-6621-4b74-8729-e02dbb1b36d0,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img309.jpg,above,good,river,"",""
ff2d8194-43c8-400f-b786-a22418d5776e,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3087.jpg,"","","","",""
"663c422c-39ca-49bf-ba38-bc5ce8b12307","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img3132.JPG,above,medium,underwater,"",""
"6e0a5a9f-9968-4efb-a60d-0f34f0bb29a9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3093.jpg,"","","","",""
"5a0ed51a-1b67-4278-8589-69fc3c92b578","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3099.jpg,"","","","",""
"71e359c5-0428-46eb-acd3-91d05088a63c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:13,img3143.JPG,above,good,underwater,"",""
"839ac77e-cbf1-4bf5-b80e-82418af7c302","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img3104.JPG,above,good,underwater,"",""
"81dd0f5f-a290-44aa-8f05-fb0713a5397e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img312.jpg,side,good,river,"",""
c818cb9e-f355-46a4-bb97-286fcafcf98c,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img3128.JPG,above,good,underwater,"",""
"54f47f47-ed23-47b9-99f3-594cea47add4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img3111.JPG,"","","","",""
"8df5a41c-31d0-4750-8507-aed77632bcd9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img3137.JPG,above,good,underwater,"",""
a53a0508-97e6-4c0c-a3e5-48218faec620,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img3106.JPG,above,good,underwater,"",""
"289790e1-df1b-417d-9144-b125992d124a","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img307.jpg,above,medium,nature,"",""
ebe0617d-b8be-4be9-b2cf-97568ef8adfe,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:12,img3123.JPG,above,medium,underwater,"",""
"964051c4-489a-4376-8072-218cae548ad4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3091.jpg,side,medium,river,"",""
cbe3957f-45ba-4cc0-bbc8-3ce81ddf4c7a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:11,img3069.jpg,side,good,river,"",""
