,id,id_creator_fk,createdon,id_ref_trash_type_fk,id_ref_images_for_labelling,location_x,location_y,width,height
6166,31cd11bb-8c09-498b-94e0-51f313251577,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:16:51.247,3,705588fa-8bc7-42e6-9177-4ae98095d958,1995,4325,257,184
6167,82362edb-8aff-4aec-9e85-36e7a21220c6,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:19:13.069,9,3e09c6e7-9acd-44ae-98d1-14b2cd523449,1292,1757,101,94
6168,b8e4bd1b-fb6a-4307-a954-8ff5c2f2c5e3,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:21:12.906,6,d0752228-f1a5-4f50-b10b-3cde59886a15,1645,1186,516,449
6169,cab2fb50-4fc1-474b-8c14-69503f9a3297,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:21:46.002,10,8ca53357-6f0c-4989-be4f-7ef23d2dc0bb,2159,1589,121,51
6170,786241f1-2c96-4720-a76d-6abc126b11c3,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:22:30.677,1,135b6adf-0c4f-4aa4-b63f-81d7e4ffef2c,2432,2421,370,410
6171,748faf9c-dc49-4102-98d2-271fb4370aa4,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:24:03.434,3,1c02d6ea-3816-4416-8840-4f22d57f2cd2,1863,1140,212,206
6172,a11601ae-3251-4bf8-8c60-1229c165165d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:24:45.172,3,c29d109d-e219-438f-b038-01b8a4aa830c,1139,1116,1564,713
6173,9b03f22b-ba82-4ee6-bed4-9d2a4c48d58e,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:27:37.981,10,f3366e30-3677-4fc5-a65a-dbab961022db,328,2479,124,110
6174,d53a3c33-5e1d-48e3-a4ac-1cf7a4ad43e8,771eccaa-806a-4557-a669-d1e75e2f565f,2021-10-29 08:39:20.234,8,eca02bc2-493a-4939-88ba-e7b25e12ebef,741,2522,191,313
6175,a6bec68e-6741-44cf-86eb-aa6abf84d36c,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-02 17:04:03.269,6,5ad0035f-00b2-457c-b285-31789f6f7652,1783,1615,137,87
6176,f63398b8-d3e5-45c8-b378-e5d508853e96,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:36:19.406,3,06d73e46-bb4f-468b-9bf4-bb1115c34b95,1940,1450,215,194
6177,27912541-3908-4e5e-adf8-170c89406f05,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:49:07.835,3,cf01e78c-b5d4-4a54-b403-67a79eb9c0bb,1349,2004,225,112
6178,08268de4-8052-4447-a1ce-45e81fbbc8df,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:20:53.950,3,a2264081-3cdd-4e61-a243-2cca3fa6a1e0,3171,1998,351,34
6179,d5aabf9e-7e24-43e6-864b-19a0496d5f08,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:21:26.279,1,3fe05a2f-5d63-4dc2-8c3a-65397a185aa0,178,1022,260,178
6180,715cc55d-75f3-458e-aa89-5d092ac3a107,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:22:07.811,1,1051da59-b25e-4ddf-af68-8e0d7835755d,385,2212,365,318
6181,6f1aa7e5-ea5c-4090-a3ef-4e7d9c50b2f3,035a5e36-c7e9-448c-8ec0-3cd9468059d8,2021-10-05 17:22:08.654,9,4c532771-c806-45bf-8cd5-31fe7583a6df,2114,1071,157,107
6182,368e0f68-e508-4fc1-90aa-5c0974a46f38,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:36:41.746,10,19d9e8ad-df86-408e-a91e-e71250152d47,3714,1423,118,159
6183,a3a73bc6-6eaa-4619-b803-216172fc34e7,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:37:33.653,1,303e2a6b-caf6-4c4a-9560-9680a3869bbb,3220,1427,120,180
6184,d7397b20-b964-4a5e-94d8-d7ad98a55b86,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:39:11.561,1,3b9d9f18-576a-4a43-90a4-352ac2ee748c,190,2699,263,188
6185,b4073ed8-7b39-4d65-a6c9-a50b7035a17f,771eccaa-806a-4557-a669-d1e75e2f565f,2021-10-05 17:50:15.118,1,3ad2c394-a312-4eef-bcff-8eb8503aefad,405,1608,370,381
6186,c0550cbc-5687-429d-b284-8d4b08f3571d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-08 09:39:23.020,1,f15c393c-c9ff-44e9-84c0-5a9284a8399a,571,2160,137,274
6187,3e548bc3-0304-44a9-a934-7240854793fe,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-13 07:20:45.596,3,8cc1d902-eb17-4020-b4ea-b99ae956227e,1597,1551,125,104
6188,3072c87e-6d1e-4c28-ab36-571645b46e17,5729bfe9-c78d-4372-937b-e6ebb0a52834,2021-10-14 20:03:03.446,1,42e0be91-d2f0-4d5b-94c1-580909081ad2,1220,1628,534,889
6189,b1186943-2b3f-456d-83bd-4051772ee275,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:03:17.900,6,7a34b506-ec86-44f9-944c-ff40d3ced985,1672,1677,917,318
6190,bba512a2-50df-4ed3-8f44-6916aac3c77d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:03:53.402,6,d63409e4-4783-4dc7-a7b1-4ec9e6d9ab38,2107,1487,226,126
6191,d745edda-8dfc-43d0-90af-7219c8969e36,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:03:53.996,1,8865798a-b258-49fe-acd5-5538ade383df,1213,1570,366,657
6192,0643a1b0-6c8f-44a3-91ee-43ac0f2290b7,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:22:35.811,10,56db5c8a-46a6-40ab-88f9-b25dd4e8ad37,625,1011,1863,1824
6193,d9005821-64a5-4b52-ae39-72e2054e9756,771eccaa-806a-4557-a669-d1e75e2f565f,2021-10-14 20:24:06.818,10,7801cdf6-65aa-4802-bb10-12a9f266f364,1358,1849,204,195
6194,60c99fcd-a59d-4032-b214-f60c74307cdc,771eccaa-806a-4557-a669-d1e75e2f565f,2021-10-14 20:40:43.874,6,2f447e8d-e753-485b-8604-6d6f6a6d95b5,2088,2205,252,126
6195,12d80e7d-97f3-4d49-ae39-816ca89a4025,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:40:50.437,6,6f783ac1-bbdc-4d6c-949e-5144ab7907cc,1016,1352,219,208
6196,1ab3aa7e-cb23-4238-a960-2267b58765cb,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:41:32.003,1,3f306597-87ba-4865-9ebb-8c6fafb4bfef,1053,2634,161,135
6197,43c9b07e-b296-4cbe-bd55-4541c655e52b,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:41:41.425,3,0fbfd491-732a-454c-9191-8127ff211521,2564,2063,159,186
6198,13c80dfc-e73d-4627-ae52-7f3edbe4011e,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:42:37.976,1,5f0b9a02-3828-40d0-af46-971da5d32b5c,808,1092,468,644
6199,522f1dbf-c800-4511-ad64-be4d7aefddd7,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:42:37.992,1,5f0b9a02-3828-40d0-af46-971da5d32b5c,1354,1888,266,361
6200,006316dd-0934-4aea-b159-52c40dea4212,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:46:29.649,6,2feb8126-d4b6-4bed-b0bb-de9dc00eff0d,938,1589,155,182
6201,258c1359-bac2-421b-95e8-42ea79de47cd,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:46:29.836,6,2feb8126-d4b6-4bed-b0bb-de9dc00eff0d,1208,3116,193,188
6202,c1f838c4-ff8a-4b30-9e0d-fde1d04468f0,035a5e36-c7e9-448c-8ec0-3cd9468059d8,2021-10-14 20:46:44.291,9,4a2c2fc7-8b1d-418c-912c-637a0afc6621,1440,1801,404,331
6203,6e6b4a61-2479-4979-9441-4e1399f4b500,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:46:59.542,6,35c7e690-4860-4049-affd-2ef7377fda76,1360,1860,225,143
6204,6f5d6699-2b9d-4f9b-baf6-7bbed6855bfd,07838980-993c-440a-9b52-c11f06473a6c,2021-10-14 20:48:12.922,2,649e66e9-39e5-46a5-8550-a3f169d53b9f,1605,1639,605,410
6205,afeeeaba-f05d-4e9a-9ff8-04a67b1f5df2,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:48:24.438,8,71865b90-93e7-41fd-b269-9aeb2e2d5ef2,2214,1603,153,219
6206,f72c8e6a-1bf2-4473-9ddc-89569b98f3b5,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:49:42.725,6,acb6b8d7-d78a-4d8b-b865-726b35f3724e,3568,917,513,494
6207,b8e899e8-3c34-4197-a3be-18fa4a7554fa,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:50:04.070,9,68354f42-6e76-4f74-b420-c71fda87efb9,1223,1617,554,1094
6208,6322bde0-ff73-4c10-81a5-2b97e8c1669b,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2021-10-14 20:56:34.863,9,21de3757-328b-475a-8f81-1e878d59c583,666,175,2128,1943
6209,4a9554a4-20a8-4241-9568-726377bd5f02,afa7800f-e490-4363-817e-7c45a0add76f,2021-10-14 20:57:27.930,9,651266e7-b89e-409e-b3c4-0891c1bc91c0,618,2688,502,564
6210,716f0625-562c-4024-8e84-5e8d83ccf4cb,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-14 20:58:37.185,10,c896f0bf-845f-41ae-a9d4-ed33ee2eb877,3389,1371,554,710
6211,792c1d54-7e8e-460c-962b-5643af534933,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-16 15:07:28.209,6,4f6fad7f-9a58-4293-8c6a-823e7ec6e322,2983,1732,107,134
6212,b188d925-b890-457b-982d-2e774583f4c0,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-16 15:07:28.287,1,4f6fad7f-9a58-4293-8c6a-823e7ec6e322,5017,2803,441,174
6213,3fef31e7-7f27-4fd6-9af8-143963b5cc8d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-16 15:07:28.319,3,4f6fad7f-9a58-4293-8c6a-823e7ec6e322,2642,1766,328,167
6214,bb70bb8d-348e-4168-ad42-c0227c71bb06,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-16 15:07:28.334,1,4f6fad7f-9a58-4293-8c6a-823e7ec6e322,5666,2836,214,181
6215,3dadd2de-8de8-4a02-88d6-1cafa8395d9f,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-16 15:07:28.381,6,4f6fad7f-9a58-4293-8c6a-823e7ec6e322,1278,3130,240,174
6216,ebf334eb-cb28-48c5-8db4-007331102005,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-16 15:10:29.332,6,32d2f108-da4f-4da9-a195-92f11796f3d7,1434,2110,176,115
6217,f9aae621-1231-45b3-b8cd-fb504a028b32,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-16 15:17:04.000,6,d3f8a8d1-0dda-4bb0-b1f0-eef22bf884d6,440,3378,654,566
6218,0a448bfe-0118-44d6-a04a-a642895a092b,771eccaa-806a-4557-a669-d1e75e2f565f,2021-10-16 15:19:25.557,6,65d63a13-afdd-4c6c-b672-4c9039867bdd,2238,1495,206,186
6219,19748590-cdc1-4421-bf4c-71bbdea31263,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-16 15:21:23.159,6,05af8a6b-d0ce-4891-809b-be53a00367c0,898,2946,250,304
6220,2992b5ea-4857-4c42-8ce1-980c72d32ae2,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-20 11:29:34.331,9,e809a11e-7d4b-4bc2-95df-468c2f7d0d5d,1274,2126,117,164
6221,c01caa44-f8e8-4333-bc9b-b2ac401d8bf3,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-25 12:27:18.164,3,78807dac-a3bb-4bea-b871-373e463c400e,1798,1549,697,300
6222,6de6fe09-2736-43c1-97cf-39da71a59123,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-25 12:30:40.991,3,6c1e23f8-8d60-4922-b277-db48454f36cb,1662,424,525,80
6223,4811a01d-43f3-461a-9cab-33b6fd080881,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-25 12:43:49.783,3,72efa31d-0208-4f92-bb8e-84026c7563a5,2773,2151,67,62
6224,23e492a6-4fa0-4b8c-8f97-e5f76b30c34b,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-26 08:15:00.016,3,c95efd82-6b34-41b8-9052-94f3d875c5b1,1524,992,188,72
6225,efb4151a-71e5-4f15-a08e-1b82c2b7cb4b,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-26 08:30:24.349,10,bbe17b81-6a0d-4047-a386-3287edab16d6,673,1380,1569,1426
6226,1059d80c-b798-4d1a-9f68-c68d300218f3,84649ce2-94fc-42c5-b846-68a9af4d55d3,2021-10-26 08:40:03.453,10,85b57312-ee95-4315-a108-e1d9b356cc8c,1474,1390,269,202
6227,0e72e648-4c6a-457b-8896-7b94310f7ef4,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-26 08:54:32.282,1,37deb565-c19b-4827-a523-92d194a6f41f,385,1030,114,81
6228,8b9a0ae7-981d-43d3-ad42-6c26d3ecd93e,c2206a1a-5ce4-48b8-8bdd-ffb7852cf1d6,2021-10-28 08:58:58.453,6,046d0e73-b934-4ece-9fb2-d5c3decf7a46,826,2136,699,302
6229,e13effee-f872-4cd6-9f3b-04b9ed026e0c,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:08:43.431,8,126bd8e0-6908-42d9-abe9-d5134942b4d7,3699,2764,456,262
6230,23aa7a15-9bc9-4538-a112-fb395963cfd3,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:09:41.263,1,2fb96d89-e10c-4d8d-965c-a39f2354ca4d,1834,1325,101,201
6231,df149e67-39f6-403c-8e18-fa41fb08203f,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:10:31.720,6,dbb6ac7e-3110-4fbb-a6e9-3039ea4e7f86,1346,2210,349,423
6232,00ba7eb0-898f-4450-98e8-00b60b1bcf01,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:11:38.584,2,efae12d5-b7a5-4f04-bf8f-8784c50a3387,340,2340,433,194
6233,4c66c0d7-65ea-44b8-b596-dbba905c1497,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:15:22.506,6,9ea1ab53-9f80-4853-ad8f-c11a000528d0,2153,1158,117,161
6234,410aa9e2-7f2d-4338-a0f9-7954de98f624,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:17:42.750,10,e8cd6a1f-fca1-47d8-8ded-f8ee0cc2527f,2350,1723,81,81
6235,64ef4f90-f0c9-4faa-a85c-0827c6526a08,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:18:36.770,6,42ea3f42-d2b8-4ac4-9739-463d00395c6c,1949,1272,419,322
6236,8c0f77d8-53fd-492e-b3cd-20e0662dc6f0,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:19:47.994,6,a6c4352f-ff60-4787-ad2b-d822d15606cc,1788,1358,378,219
6237,0025b49d-ede8-4b8d-aea1-6dc13f304e1d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:26:13.428,6,975310e4-b904-4617-a233-12c016540177,1776,1053,347,453
6238,e0e46375-227e-4d66-add1-701d3f2c4761,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:34:22.651,1,86f5708d-ef89-4d76-b423-20e92d824fa9,1607,1330,61,96
6239,6623a801-5569-4a1d-bd35-ea3184fded4d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:37:07.584,10,6ec7bc58-e571-4ec4-8912-5b8228b8d486,1796,1665,181,139
6240,3922de7b-c54e-4794-8db6-5dd51276fe3b,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-29 08:38:01.760,1,7ae0e9d4-4175-4389-a39b-ac4d138d9b34,340,1161,96,164
6241,8abd3746-c63c-4c8d-b9fa-04ec4051650e,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-02 16:57:56.509,3,30eb78fb-a98f-4858-97e4-6d5f221d0890,1666,1776,190,102
6242,afc8080f-a469-463d-9509-dc72741d19e0,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:35:29.277,10,c3d59839-0793-4b25-9748-ec2a850b4653,1384,2074,91,126
6243,e3e9e239-33dd-4347-9dca-a6e7b48c0f59,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:37:25.113,1,d0f4cf13-e3d2-4e02-a9b5-2b9d9a9e268f,2486,1067,226,131
6244,8042277b-031b-42e6-9270-764126358936,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:49:35.900,1,dc5f9686-f849-411c-863e-af83e8560ae1,588,1638,968,1074
6245,3678b3c1-7196-4304-be3c-fcc53c17dc57,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:50:09.996,1,8beabc30-ab6b-4118-9612-d31706813d1b,1496,2123,204,175
6246,08f3d480-8eac-4606-a58a-8d6821ec987e,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:51:14.063,1,f069680d-fb30-4928-b300-b312310321a3,2423,1571,221,142
6247,13157244-be1a-4f13-acf4-43fca3027fae,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:51:14.063,1,f069680d-fb30-4928-b300-b312310321a3,1656,1093,163,110
6248,10d5fc41-c525-4a29-918e-930a37c437ef,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:51:14.063,1,f069680d-fb30-4928-b300-b312310321a3,1104,1734,105,105
6249,234c6f6d-9da2-455a-9543-da917db1e04f,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:52:45.179,10,c1891d15-7eab-443a-834b-020ebbfc6cdb,1976,1235,126,178
6250,341bb953-ecd4-46a2-8106-9c04b2a71081,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-03 20:53:21.244,1,45000aff-20cc-4cad-8dd2-f911fe07587e,2632,1282,876,736
6251,0ebc6737-d91b-4b17-b48e-050260572743,e9ffec00-032b-4baa-888d-ef560c7837e7,2021-11-03 20:53:55.450,9,5a6f7a08-a5e1-40ba-9d37-392623356404,1100,2118,249,78
6252,b81dc07d-7843-4503-bc0e-7a34ca7647b9,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-04 08:38:20.644,1,17e558fc-9c20-499c-928c-b6384674f3f0,1500,1102,166,127
6253,e581c6fd-e4f4-4898-8838-6790bf7f45de,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:08:09.576,1,4fbc24f7-fbdc-4ef5-aeec-2a5bd4d9639b,3643,1350,159,155
6254,8d1e5382-e217-4380-b528-dc9a559b7d96,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:08:24.202,4,7712e6d0-88ea-499f-961e-5100b3c25a56,2108,915,96,53
6255,b1e85685-7dbd-4a01-be15-998ac854162d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:09:00.765,1,00e041f5-1b4c-4762-a6ea-f2ff4e737ad6,4150,473,169,175
6256,2b230d4f-d17f-4523-90ff-08abcc45ddef,119615a1-aad2-440f-a1a2-c6c05dc3046f,2021-10-05 17:09:10.515,10,a438a98e-533b-4311-ac6a-244b28a1b3de,1236,1758,528,378
6257,bc2140d3-b1a5-42a1-b73a-235ad7fba87c,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:09:12.202,10,0ba72b9a-5146-46e2-93da-86472927b3e2,1017,1657,296,271
6258,b3e02044-9ef6-4600-865e-be4ca60a03a4,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:09:41.406,9,abcc5632-9057-4357-93ea-cc8cfec95909,59,1973,53,32
6259,35f659b0-d943-485c-9050-c4c024634880,4ff9136d-508f-4592-b920-6534c9d70f1e,2021-10-05 17:09:58.000,1,007141b1-454d-472f-8a6c-23a6f1a5a61f,1118,2690,347,386
6260,bd8628cc-fce1-4575-a558-de2ef2b285fb,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-10-05 17:10:14.907,9,f62eebe2-fd9a-4924-8029-ba662b8c7873,1630,2423,204,196
6261,9906d6b1-7650-4f56-8c1a-f00f93d95cf0,771eccaa-806a-4557-a669-d1e75e2f565f,2021-10-05 17:10:17.501,1,6273f741-6b29-479e-b4b9-4e522a8aed01,12,58,576,403
6262,577d0312-fd4c-41ca-a385-b1e9791e4e6c,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-04 08:39:07.647,6,27f44143-0521-45ad-a71c-8a5be9bd6b54,1393,1488,92,29
6263,a0cb5b65-3efb-4dd9-9ff3-2144fafd6c69,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:38:59.228,10,f07596fd-8c71-4cd8-abb2-1d52ae9cec7c,1516,1650,93,106
6264,fde97652-5738-4e84-9710-2daa32727f5f,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:39:16.088,10,f07596fd-8c71-4cd8-abb2-1d52ae9cec7c,1516,1638,93,125
6265,95a839d0-78ba-4aa6-9cbb-a52c8e7bfd2f,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:40:03.763,10,05885823-4341-4757-94f9-d482dc00d6fa,810,551,112,72
6266,db89dbfa-9504-4fe7-9342-2d952ff72bcf,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:40:03.779,10,05885823-4341-4757-94f9-d482dc00d6fa,744,533,49,76
6267,1199ea05-ea36-426f-b904-3b7fa306113a,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:40:49.235,1,3292abc1-089f-4586-9d41-1a66eac4828e,959,1656,113,182
6268,637501ec-b0ef-4a52-afe5-83f8c256f114,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:41:19.722,1,57b5c669-c085-45da-aafa-2ea2e6674ed2,3141,1239,164,116
6269,8ad95fd9-1968-45f8-9efd-2641f4e92a4c,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2021-11-09 16:42:10.476,10,f69c7957-d698-4675-9d3d-236efa698f94,757,1273,1562,385
6270,dc719579-74f0-4f4f-88ad-7bf07361f316,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:42:53.307,10,6c141d54-8d0b-468d-92cc-f81f211b41d8,229,674,306,226
6271,ed3a2a09-80e7-44de-9c75-b6b430e383a5,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:42:53.307,10,6c141d54-8d0b-468d-92cc-f81f211b41d8,1564,2450,368,484
6272,06d968c0-fcda-4d0c-8270-193c90045e45,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:42:53.307,10,6c141d54-8d0b-468d-92cc-f81f211b41d8,1307,1758,263,257
6273,f944e291-d7f2-47ef-b2ac-560ab98003fb,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:43:24.278,9,2b3fe6aa-5feb-4e11-8d6a-876b0222b568,2204,1088,496,528
6274,64e8ad37-99cc-4f00-85d5-e9165841891c,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:43:24.356,10,2b3fe6aa-5feb-4e11-8d6a-876b0222b568,2334,461,557,566
6275,acc7e597-3240-469a-b8e1-60a89617f39c,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:43:42.904,9,fb7c2f64-4021-4280-a80d-22b7dffb2815,1713,1254,271,349
6276,69f28891-2f5e-4342-873f-8b23ee1bbba8,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:43:52.530,5,cdde797a-e44a-4218-82dd-4ded7150b3b2,2319,2121,582,403
6277,8059b851-8dc5-4b03-bd8f-c2e48bc3b477,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:44:15.328,6,af82256a-97f8-4e38-83ef-ee6e3512a3d7,428,735,1025,586
6278,7f31a3da-2246-44db-8b9b-1903b090765b,771eccaa-806a-4557-a669-d1e75e2f565f,2021-11-09 16:44:25.720,10,2ef05145-10c4-42d9-b8c8-d11dd956d8aa,1097,1906,144,282
6279,94b924a8-7f37-475f-8cfb-34e4a1e4051c,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:46:05.070,1,a4a3822f-b43a-4b4e-8a8e-187872c5edbc,1174,494,1239,1280
6280,f5dca22e-4407-4927-a8f6-d2c39e1106cf,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:47:41.421,4,05d43b1e-7805-42dd-af09-2102725cd0fa,922,1044,741,382
6281,705d986a-df4a-49a2-840f-13ae4696e3dc,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:48:29.268,8,f36cd731-027b-42e3-ab09-02a97312732d,2356,2114,242,122
6282,ffbe80b7-f318-4737-b6b1-4e73551a19bf,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:48:29.284,1,f36cd731-027b-42e3-ab09-02a97312732d,1417,2573,159,153
6283,991635dd-8e04-4092-9297-dfd36b78ef5e,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:48:51.738,6,53be6257-25bc-47cc-b351-b5caeab41227,1933,1406,644,386
6284,005ccde4-4fcd-4d18-ab3e-756918721d8d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:48:51.754,1,53be6257-25bc-47cc-b351-b5caeab41227,2365,832,230,193
6285,4505d18d-5de9-4388-be2f-865bd769f9a6,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:48:51.754,1,53be6257-25bc-47cc-b351-b5caeab41227,2691,2077,294,197
6286,a1f6075d-fbb5-4dd5-9735-e15a6e758e3d,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:48:51.832,1,53be6257-25bc-47cc-b351-b5caeab41227,413,1769,165,482
6287,c372a46e-1927-409f-b34d-40e5da64870b,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:48:54.020,3,37ed2d96-5d9b-4f6c-92c3-af99d4b36eb4,2431,1750,259,118
6288,85421b76-c65c-419f-9eb7-4430ba6102a8,954dfaf0-cf84-4e5d-ad9d-0d0d6badb884,2021-11-09 16:48:54.035,3,37ed2d96-5d9b-4f6c-92c3-af99d4b36eb4,2501,1642,97,135
